epoch,algorithm,Delta_env,Delta_d_ideal,Delta_d_learned,Delta_eff,bias,target_bias,target_band_low,target_band_high,tracking_error,T_X,T_Z,lifetime_score,reward,update_type,gate1_pass,gate2_pass,gate3_pass,cost_units,cumulative_cost_units,burn_in_flag,g2_real,g2_imag,eps_real,eps_imag,Delta_d_bound
47,BLT,0.020198564550454063,-0.020198564550454063,-0.02299763025691043,-0.0027990657064563655,97.21484736188518,100.0,97.0,103.0,0.02824673555020976,0.3230222221355117,32.330736081609594,2.3459842002910727,2.897197358284682,BLT_JACOBIAN_UPDATE,1,1,1,2.3,110.3999999999999,0,1.6472,0.5161,3.8076,-0.3302,0.075
48,BLT,0.01811460919407207,-0.01811460919407207,-0.01793766108620662,0.00017694810786545237,99.66632608545945,100.0,97.0,103.0,0.0033423184741013306,0.32537596712791367,32.46616763802806,2.3574246080470416,2.946260092612306,BLT_JACOBIAN_UPDATE,1,1,1,2.3,112.6999999999999,0,1.6472,0.5161,3.8076,-0.3302,0.075
49,BLT,0.01582040106057872,-0.01582040106057872,-0.018095071845118053,-0.0022746707845393323,97.35011247434224,100.0,97.0,103.0,0.026856298810075084,0.32546883594293663,32.30305800611767,2.352673336831332,2.910039707705882,BLT_JACOBIAN_UPDATE,1,1,1,2.3,114.9999999999999,0,1.6472,0.5161,3.8076,-0.3302,0.075
50,BLT,0.013339820986623039,-0.013339820986623039,-0.013628666204186818,-0.00028884521756377887,99.80163883651582,100.0,97.0,103.0,0.001985581597926326,0.32465189399232813,32.49103085701507,2.355962311524417,2.944643893155691,BLT_JACOBIAN_UPDATE,1,1,1,2.3,117.2999999999999,0,1.6472,0.5161,3.8076,-0.3302,0.075
51,BLT,0.010698681687872883,-0.010698681687872883,-0.013318230186097632,-0.002619548498224749,97.00519199261204,100.0,97.0,103.0,0.030405683220126226,0.3229842772906433,32.42765806756887,2.3488600686491785,2.89667147940136,BLT_JACOBIAN_UPDATE,1,1,1,2.3,119.5999999999999,0,1.6472,0.5161,3.8076,-0.3302,0.075
52,BLT,0.007924462497705322,-0.007924462497705322,-0.009142811088574539,-0.0012183485908692174,98.56486613796116,100.0,97.0,103.0,0.014455315080328943,0.32489919513619797,32.53777622808905,2.3581614462384604,2.9389122756079327,BLT_JACOBIAN_UPDATE,1,1,1,2.3,121.89999999999989,0,1.6472,0.5161,3.8076,-0.3302,0.075
53,BLT,0.005046026808596359,-0.005046026808596359,-0.006445052715037101,-0.0013990259064407427,98.55451888723013,100.0,97.0,103.0,0.014560299688912271,0.324895939588992,32.537888567484664,2.3581548785897186,2.9387828525018405,BLT_JACOBIAN_UPDATE,1,1,1,2.3,124.19999999999989,0,1.6472,0.5161,3.8076,-0.3302,0.075
54,BLT,0.0020933251225592918,-0.0020933251225592918,-0.004227917110807154,-0.002134591988247862,97.26098337255621,100.0,97.0,103.0,0.02777227030316806,0.32400607569281775,32.335464565330206,2.3491715908273703,2.9032306556384486,BLT_JACOBIAN_UPDATE,1,1,1,2.3,126.49999999999989,0,1.6472,0.5161,3.8076,-0.3302,0.075
55,BLT,-0.0009029132322053862,0.0009029132322053862,0.000193719362909954,-0.0007091938692954322,99.53859449028299,100.0,97.0,103.0,0.004624732706769364,0.325252943171622,32.408119605519325,2.355256883832177,2.9431727963762895,BLT_JACOBIAN_UPDATE,1,1,1,2.3,128.7999999999999,0,1.6472,0.5161,3.8076,-0.3302,0.075
56,BLT,-0.0039114965420198235,0.0039114965420198235,0.0009286339563251002,-0.0029828625856947234,96.52723937576717,100.0,97.0,103.0,0.03534494415075829,0.3241713636350971,32.28060751891686,2.3479836606134272,2.882030841809847,BLT_REWARD_REGION,1,1,0,2.3,131.0999999999999,0,1.6472,0.5161,3.8076,-0.3302,0.075
57,BLT,-0.006901092042916655,0.006901092042916655,0.004080603470184775,-0.0028204885727318796,96.59455094244902,100.0,97.0,103.0,0.034647854823896915,0.3240956857437102,32.33661941783511,2.349483835730001,2.886431247795295,BLT_JACOBIAN_UPDATE,1,1,1,2.3,133.39999999999992,0,1.6472,0.5161,3.8076,-0.3302,0.075
58,BLT,-0.009840548834714108,0.009840548834714108,0.008866526580228348,-0.0009740222544857603,98.61213304694529,100.0,97.0,103.0,0.013975878735472078,0.3253147180338629,32.4351396543945,2.3562801902929396,2.9371340015891967,BLT_JACOBIAN_UPDATE,1,1,1,2.3,135.69999999999993,0,1.6472,0.5161,3.8076,-0.3302,0.075
59,BLT,-0.012699219039998103,0.012699219039998103,0.011110310441348508,-0.0015889085986495952,98.51474086179026,100.0,97.0,103.0,0.014963995587813536,0.32456092672458375,32.472271240847704,2.355104527808345,2.9343593539100654,BLT_JACOBIAN_UPDATE,1,1,1,2.3,137.99999999999994,0,1.6472,0.5161,3.8076,-0.3302,0.075
60,BLT,-0.015447273890181737,0.015447273890181737,0.013335700734986512,-0.002111573155195225,97.81127444700624,100.0,97.0,103.0,0.02213033494738701,0.3242841120684198,32.52612690964753,2.3559084129570587,2.924274384455166,BLT_JACOBIAN_UPDATE,1,1,1,2.3,140.29999999999995,0,1.6472,0.5161,3.8076,-0.3302,0.075
61,BLT,-0.0180560114713663,0.0180560114713663,0.016216093268081235,-0.0018399182032850653,97.52130378418025,100.0,97.0,103.0,0.025099331501448167,0.3248348567437364,32.44292884504638,2.3550441512689004,2.9171860328268844,BLT_JACOBIAN_UPDATE,1,1,1,2.3,142.59999999999997,0,1.6472,0.5161,3.8076,-0.3302,0.075
62,BLT,-0.020498152947186803,0.020498152947186803,0.02013410445813636,-0.00036404848905044473,99.74867657486783,100.0,97.0,103.0,0.0025163977260028634,0.32510278358419464,32.506142808934825,2.357815191512309,2.9469381734287654,BLT_JACOBIAN_UPDATE,1,1,1,2.3,144.89999999999998,0,1.6472,0.5161,3.8076,-0.3302,0.075
63,BLT,-0.022748124193338187,0.022748124193338187,0.020206412154910973,-0.0025417120384272143,97.07391803688505,100.0,97.0,103.0,0.029697456073626782,0.3232787982910541,32.34374519803658,2.3471804789756434,2.895847527431285,BLT_JACOBIAN_UPDATE,1,1,1,2.3,147.2,0,1.6472,0.5161,3.8076,-0.3302,0.075
64,BLT,-0.02478231992784946,0.02478231992784946,0.024648244420418082,-0.00013407550743137903,99.28869299926252,100.0,97.0,103.0,0.0071384884972254415,0.3246492758187618,32.41976882706526,2.3537585550342355,2.9399607512832624,BLT_JACOBIAN_UPDATE,1,1,1,2.3,149.5,0,1.6472,0.5161,3.8076,-0.3302,0.075
65,BLT,-0.026579347600874798,0.026579347600874798,0.025222742060413576,-0.0013566055404612212,98.31613459647959,100.0,97.0,103.0,0.016982036022273383,0.3248664953699209,32.45439492630127,2.3554949063211303,2.9321544820332903,BLT_JACOBIAN_UPDATE,1,1,1,2.3,151.8,0,1.6472,0.5161,3.8076,-0.3302,0.075
66,BLT,-0.02812024851595607,0.02812024851595607,0.028381448062658323,0.00026119954670225307,100.2018070528479,100.0,97.0,103.0,0.002016036959613936,0.32478272353174,32.5018162001684,2.3566971076502248,2.9455706012856306,BLT_JACOBIAN_UPDATE,1,1,1,2.3,154.10000000000002,0,1.6472,0.5161,3.8076,-0.3302,0.075
67,BLT,-0.029388693889235894,0.029388693889235894,0.026862845730794758,-0.002525848158441136,96.99079589599006,100.0,97.0,103.0,0.03055409965703393,0.3254404445351409,32.45314951757854,2.357221695821088,2.907162017849155,BLT_JACOBIAN_UPDATE,1,1,1,2.3,156.40000000000003,0,1.6472,0.5161,3.8076,-0.3302,0.075
68,BLT,-0.030371153811543677,0.030371153811543677,0.031513873993253186,0.0011427201817095084,101.54095729872925,100.0,97.0,103.0,0.015292051285900542,0.3246375729125088,32.46547306860103,2.355131278328317,2.933823807838336,BLT_JACOBIAN_UPDATE,1,1,1,2.3,158.70000000000005,0,1.6472,0.5161,3.8076,-0.3302,0.075
69,BLT,-0.031057037357967852,0.031057037357967852,0.028518696153129377,-0.0025383412048384756,96.8069135467541,100.0,97.0,103.0,0.032451773318371374,0.32502849233277736,32.39509761055564,2.3541646712550026,2.8982600052053717,BLT_JACOBIAN_UPDATE,1,1,1,2.3,161.00000000000006,0,1.6472,0.5161,3.8076,-0.3302,0.075
70,BLT,-0.03143880238757104,0.03143880238757104,0.033625854567654316,0.0021870521800832765,102.35622796385613,100.0,97.0,103.0,0.023288973939227076,0.32377572948213756,32.26027211299617,2.3461323118359445,2.9091231456280444,BLT_JACOBIAN_UPDATE,1,1,1,2.3,163.30000000000007,0,1.6472,0.5161,3.8076,-0.3302,0.075
71,BLT,-0.031512033889211394,0.031512033889211394,0.029638606334209193,-0.0018734275550022009,98.49107044458525,100.0,97.0,103.0,0.015204297304417271,0.3254229907716597,32.426658662487505,2.3563514498945004,2.9355895932765694,BLT_JACOBIAN_UPDATE,1,1,1,2.3,165.60000000000008,0,1.6472,0.5161,3.8076,-0.3302,0.075
72,BLT,-0.03127549005475482,0.03127549005475482,0.03178707409660713,0.0005115840418523088,100.57115547715607,100.0,97.0,103.0,0.005695305684945978,0.3252466426233278,32.4880207956606,2.357699946394403,2.945595644060223,BLT_JACOBIAN_UPDATE,1,1,1,2.3,167.9000000000001,0,1.6472,0.5161,3.8076,-0.3302,0.075
73,BLT,-0.030731115594921792,0.030731115594921792,0.031115693134048546,0.0003845775391267542,100.18512548809335,100.0,97.0,103.0,0.0018495434205238496,0.3258337038823983,32.51158332017344,2.360228297131888,2.9499867875410812,BLT_JACOBIAN_UPDATE,1,1,1,2.3,170.2000000000001,0,1.6472,0.5161,3.8076,-0.3302,0.075
74,BLT,-0.029884022152140234,0.029884022152140234,0.03063838646308995,0.0007543643109497143,100.76257415433946,100.0,97.0,103.0,0.007596812553270977,0.3251776359913539,32.55635290818898,2.3595888497538002,2.946838860041952,BLT_JACOBIAN_UPDATE,1,1,1,2.3,172.5000000000001,0,1.6472,0.5161,3.8076,-0.3302,0.075
75,BLT,-0.028742436005547375,0.028742436005547375,0.029520520684954997,0.0007780846794076222,101.00724999298889,100.0,97.0,103.0,0.010022110385756686,0.32684778207608417,32.36108723561257,2.358695975058675,2.943360517196246,BLT_JACOBIAN_UPDATE,1,1,1,2.3,174.80000000000013,0,1.6472,0.5161,3.8076,-0.3302,0.075
76,BLT,-0.027317613602155382,0.027317613602155382,0.027000837653331746,-0.000316775948823636,99.67412243124011,100.0,97.0,103.0,0.0032640970610097863,0.32421447150690796,32.507138395716936,2.3551096750767684,2.942145097469523,BLT_JACOBIAN_UPDATE,1,1,1,2.3,177.10000000000014,0,1.6472,0.5161,3.8076,-0.3302,0.075
77,BLT,-0.02562372578164116,0.02562372578164116,0.026674398963869268,0.001050673182228106,101.19763072702573,100.0,97.0,103.0,0.011905158802930233,0.32588007476209224,32.5782654008845,2.362419526407678,2.9469577863828182,BLT_JACOBIAN_UPDATE,1,1,1,2.3,179.40000000000015,0,1.6472,0.5161,3.8076,-0.3302,0.075
78,BLT,-0.023677711886770477,0.023677711886770477,0.024107899384427967,0.00043018749765749015,100.39686390482491,100.0,97.0,103.0,0.003960784773963263,0.32567837090789464,32.6471770537739,2.3639134142255767,2.9541329888983046,BLT_JACOBIAN_UPDATE,1,1,1,2.3,181.70000000000016,0,1.6472,0.5161,3.8076,-0.3302,0.075
79,BLT,-0.021499105263738695,0.021499105263738695,0.02308649683694397,0.0015873915732052754,101.54800463603362,100.0,97.0,103.0,0.015361452766316392,0.3255164231568482,32.441821748932014,2.3571060217197317,2.9356651873887816,BLT_JACOBIAN_UPDATE,1,1,1,2.3,184.00000000000017,0,1.6472,0.5161,3.8076,-0.3302,0.075
80,BLT,-0.019109831953453484,0.019109831953453484,0.020182002338809773,0.0010721703853562893,101.45426191426172,100.0,97.0,103.0,0.01443788939898843,0.3234456956318429,32.43206403778018,2.3504235199744565,2.928474524361265,BLT_JACOBIAN_UPDATE,1,1,1,2.3,186.30000000000018,0,1.6472,0.5161,3.8076,-0.3302,0.075
81,BLT,-0.016533984652905953,0.016533984652905953,0.018679662223141352,0.002145677570235399,102.23420153623258,100.0,97.0,103.0,0.022096088794093256,0.3249348537440189,32.34586963573578,2.3523557686202943,2.919755443628893,BLT_JACOBIAN_UPDATE,1,1,1,2.3,188.6000000000002,0,1.6472,0.5161,3.8076,-0.3302,0.075
82,BLT,-0.013797574282376013,0.013797574282376013,0.01600737842608712,0.0022098041437111065,102.58858365913342,100.0,97.0,103.0,0.025556470178753312,0.32559273249687026,32.421804688914676,2.3567232152275484,2.918431428192288,BLT_JACOBIAN_UPDATE,1,1,1,2.3,190.9000000000002,0,1.6472,0.5161,3.8076,-0.3302,0.075
83,BLT,-0.01092826172661978,0.01092826172661978,0.01230276035694956,0.0013744986303297797,101.50180243122323,100.0,97.0,103.0,0.014906370279166165,0.3255501662266681,32.41841604444513,2.356487949058886,2.9362528199727542,BLT_JACOBIAN_UPDATE,1,1,1,2.3,193.20000000000022,0,1.6472,0.5161,3.8076,-0.3302,0.075
84,BLT,-0.007955072523966579,0.007955072523966579,0.010353893972594223,0.0023988214486276443,103.18380227152562,100.0,97.0,103.0,0.03134170000740892,0.32478851511630447,32.489655730846195,2.3563407222840893,2.9040533031196043,BLT_JACOBIAN_UPDATE,1,1,1,2.3,195.50000000000023,0,1.6472,0.5161,3.8076,-0.3302,0.075
85,BLT,-0.004908097454266959,0.004908097454266959,0.005517924299115684,0.0006098268448487248,100.89053337557414,100.0,97.0,103.0,0.008865915122297147,0.323982191657045,32.375609641741896,2.350338621753511,2.934283230572973,BLT_JACOBIAN_UPDATE,1,1,1,2.3,197.80000000000024,0,1.6472,0.5161,3.8076,-0.3302,0.075
86,BLT,-0.001818182123025674,0.001818182123025674,0.004122628381723262,0.002304446258697588,102.939122547444,100.0,97.0,103.0,0.028967584277942254,0.3243525720083219,32.36076189422457,2.351022466610744,2.9035284969216857,BLT_JACOBIAN_UPDATE,1,1,1,2.3,200.10000000000025,0,1.6472,0.5161,3.8076,-0.3302,0.075
87,BLT,0.0012833912466924918,-0.0012833912466924918,-0.00039033886843589487,0.0008930523782565969,101.10219833961227,100.0,97.0,103.0,0.010961684011747201,0.3258210846072614,32.35931025530421,2.3554949087366115,2.9393219176328316,BLT_JACOBIAN_UPDATE,1,1,1,2.3,202.40000000000026,0,1.6472,0.5161,3.8076,-0.3302,0.075
88,BLT,0.004365226522086809,-0.004365226522086809,-0.0008950477343839695,0.00347017878770284,104.15072682947442,100.0,97.0,103.0,0.04066896037408188,0.3227346493855884,32.31962713659378,2.344749884649906,2.8598129797911116,BLT_REWARD_REGION,1,1,0,2.3,204.70000000000027,0,1.6472,0.5161,3.8076,-0.3302,0.075
89,BLT,0.007396137528947295,-0.007396137528947295,-0.004921410912965125,0.0024747266159821707,102.69480657499224,100.0,97.0,103.0,0.02659136077772537,0.3242159216276803,32.34043394132282,2.3499727117825753,2.907763794826091,BLT_JACOBIAN_UPDATE,1,1,1,2.3,207.00000000000028,0,1.6472,0.5161,3.8076,-0.3302,0.075
90,BLT,0.01034546972920203,-0.01034546972920203,-0.009154938095638231,0.0011905316335637985,101.9372816020027,100.0,97.0,103.0,0.01918755192122219,0.3249060161494238,32.50259681995565,2.35710066874416,2.9308996156209113,BLT_JACOBIAN_UPDATE,1,1,1,2.3,209.3000000000003,0,1.6472,0.5161,3.8076,-0.3302,0.075
91,BLT,0.013183416379151191,-0.013183416379151191,-0.011424440380156154,0.0017589759989950372,102.29910618667772,100.0,97.0,103.0,0.022730749753194203,0.32528119309233045,32.38055564702144,2.354492847078859,2.9211395913114564,BLT_JACOBIAN_UPDATE,1,1,1,2.3,211.6000000000003,0,1.6472,0.5161,3.8076,-0.3302,0.075
92,BLT,0.015881325897162783,-0.015881325897162783,-0.014612747033124516,0.0012685788640382674,101.42505332193865,100.0,97.0,103.0,0.014149948832047224,0.32535839457406857,32.4333345231769,2.356358785507928,2.9370050325228925,BLT_JACOBIAN_UPDATE,1,1,1,2.3,213.90000000000032,0,1.6472,0.5161,3.8076,-0.3302,0.075
93,BLT,0.01841199726088927,-0.01841199726088927,-0.016193191943803177,0.0022188053170860943,102.53547455544046,100.0,97.0,103.0,0.025038645937735842,0.3253909032596353,32.2303411248586,2.3501802396986315,2.910642582829546,BLT_JACOBIAN_UPDATE,1,1,1,2.3,216.20000000000033,0,1.6472,0.5161,3.8076,-0.3302,0.075
94,BLT,0.020749960378360775,-0.020749960378360775,-0.01971694793166432,0.001033012446696454,101.23010941525057,100.0,97.0,103.0,0.012226050479937712,0.32536760068933945,32.48784898888161,2.358066485364736,2.9412428080650175,BLT_JACOBIAN_UPDATE,1,1,1,2.3,218.50000000000034,0,1.6472,0.5161,3.8076,-0.3302,0.075
95,BLT,0.022871738533336766,-0.022871738533336766,-0.021629501901447565,0.0012422366318892014,101.54781376856761,100.0,97.0,103.0,0.015359573185855215,0.32504851608266533,32.414620908908084,2.3548287560913153,2.933443613399067,BLT_JACOBIAN_UPDATE,1,1,1,2.3,220.80000000000035,0,1.6472,0.5161,3.8076,-0.3302,0.075
96,BLT,0.0247560901914158,-0.0247560901914158,-0.02455127213351023,0.00020481805790557167,100.36547054355232,100.0,97.0,103.0,0.0036480432269521156,0.3242822980946116,32.55277916602443,2.3567218943269745,2.945146725411348,BLT_JACOBIAN_UPDATE,1,1,1,2.3,223.10000000000036,0,1.6472,0.5161,3.8076,-0.3302,0.075
97,BLT,0.026384227667683557,-0.026384227667683557,-0.024095468749311625,0.0022887589183719324,102.60996632700159,100.0,97.0,103.0,0.025764879721091843,0.32441241278264227,32.44748438679301,2.353883223741331,2.914191379020699,BLT_JACOBIAN_UPDATE,1,1,1,2.3,225.40000000000038,0,1.6472,0.5161,3.8076,-0.3302,0.075
98,BLT,0.02774001039687896,-0.02774001039687896,-0.02713327423570141,0.0006067361611775506,101.0238578699857,100.0,97.0,103.0,0.0101865194929472,0.3249959814457963,32.55700581721058,2.3590501164639694,2.944336713714674,BLT_JACOBIAN_UPDATE,1,1,1,2.3,227.7000000000004,0,1.6472,0.5161,3.8076,-0.3302,0.075
99,BLT,0.028810110810682247,-0.028810110810682247,-0.02818098090082666,0.0006291299098555858,100.56997420675984,100.0,97.0,103.0,0.005683559997745123,0.32554758968855796,32.48911666986142,2.35865853841703,2.9467609547819165,BLT_JACOBIAN_UPDATE,1,1,1,2.3,230.0000000000004,0,1.6472,0.5161,3.8076,-0.3302,0.075
100,BLT,0.02958415111102154,-0.02958415111102154,-0.029311575653736075,0.00027257545728546356,99.92545828971633,100.0,97.0,103.0,0.0007456950643053826,0.32578630668251785,32.421450688821494,2.357306648507336,2.9463942466034028,BLT_JACOBIAN_UPDATE,1,1,1,2.3,232.3000000000004,0,1.6472,0.5161,3.8076,-0.3302,0.075
101,BLT,0.030054809530300222,-0.030054809530300222,-0.029745201892043657,0.0003096076382565656,100.27518719060583,100.0,97.0,103.0,0.0027480924387169986,0.3255762745592489,32.3594360869989,2.354747151460882,2.942901722130114,BLT_JACOBIAN_UPDATE,1,1,1,2.3,234.60000000000042,0,1.6472,0.5161,3.8076,-0.3302,0.075
102,BLT,0.030217894986012937,-0.030217894986012937,-0.029883598183506745,0.00033429680250619126,100.46687918260811,100.0,97.0,103.0,0.004657926822026855,0.32398556153631114,32.40690283540367,2.3513151232393676,2.9376579811835675,BLT_JACOBIAN_UPDATE,1,1,1,2.3,236.90000000000043,0,1.6472,0.5161,3.8076,-0.3302,0.075
103,BLT,0.030072389365050703,-0.030072389365050703,-0.03062407616308177,-0.0005516867980310675,99.87626713744426,100.0,97.0,103.0,0.0012380947486504053,0.32477916451277955,32.583100647042365,2.359183947484846,2.9487655000080437,BLT_JACOBIAN_UPDATE,1,1,1,2.3,239.20000000000044,0,1.6472,0.5161,3.8076,-0.3302,0.075
104,BLT,0.02962045700867649,-0.02962045700867649,-0.029844865095245487,-0.00022440808656899736,99.3583199600232,100.0,97.0,103.0,0.006437476560778352,0.3250015045181582,32.579115138489136,2.3597459757751,2.947799159430885,BLT_JACOBIAN_UPDATE,1,1,1,2.3,241.50000000000045,0,1.6472,0.5161,3.8076,-0.3302,0.075
105,BLT,0.02886742130918927,-0.02886742130918927,-0.02908953273497542,-0.00022211142578614992,100.06112875646005,100.0,97.0,103.0,0.0006111008044627331,0.3241283445529045,32.3796927644175,2.3509157433043253,2.9376847392780654,BLT_JACOBIAN_UPDATE,1,1,1,2.3,243.80000000000047,0,1.6472,0.5161,3.8076,-0.3302,0.075
106,BLT,0.027821708670145714,-0.027821708670145714,-0.029547906249121,-0.0017261975789752866,98.27672887205678,100.0,97.0,103.0,0.017382922649135615,0.324371811746167,32.53238301982461,2.3563711398442537,2.9326332602104386,BLT_JACOBIAN_UPDATE,1,1,1,2.3,246.10000000000048,0,1.6472,0.5161,3.8076,-0.3302,0.075
107,BLT,0.026494760420127664,-0.026494760420127664,-0.0277518284337483,-0.001257068013620636,98.48218042185385,100.0,97.0,103.0,0.015294563598935135,0.32596217029904556,32.278104121448465,2.3534151630035094,2.9307126084076156,BLT_JACOBIAN_UPDATE,1,1,1,2.3,248.4000000000005,0,1.6472,0.5161,3.8076,-0.3302,0.075
108,BLT,0.024900913601914383,-0.024900913601914383,-0.02558704025639383,-0.0006861266544794485,99.0280999362789,100.0,97.0,103.0,0.00976653838762116,0.32436638364522324,32.46608682616911,2.3543144738990955,2.9383486303891777,BLT_JACOBIAN_UPDATE,1,1,1,2.3,250.7000000000005,0,1.6472,0.5161,3.8076,-0.3302,0.075
109,BLT,0.023057251881089365,-0.023057251881089365,-0.025148602812631045,-0.0020913509315416794,97.94779783626538,100.0,97.0,103.0,0.020735524379472126,0.32499395357365407,32.53777409832554,2.3584529931455274,2.9299066462819097,BLT_JACOBIAN_UPDATE,1,1,1,2.3,253.0000000000005,0,1.6472,0.5161,3.8076,-0.3302,0.075
110,BLT,0.020983428127236213,-0.020983428127236213,-0.022128014201778144,-0.0011445860745419312,98.51527186705137,100.0,97.0,103.0,0.014958605492632065,0.3254070859683331,32.37211763025451,2.3546191770742415,2.933328759516207,BLT_JACOBIAN_UPDATE,1,1,1,2.3,255.30000000000052,0,1.6472,0.5161,3.8076,-0.3302,0.075
111,BLT,0.018701460513746705,-0.018701460513746705,-0.020670570882475908,-0.001969110368729203,98.36818623383746,100.0,97.0,103.0,0.01645274483776696,0.3254553186276739,32.48147883745269,2.358139948249776,2.9362374735788626,BLT_JACOBIAN_UPDATE,1,1,1,2.3,257.60000000000053,0,1.6472,0.5161,3.8076,-0.3302,0.075
112,BLT,0.016235504255836076,-0.016235504255836076,-0.01763987526069903,-0.0014043710048629553,98.39459592929617,100.0,97.0,103.0,0.016184302855731924,0.32528414420706153,32.40572288484446,2.3552788506956444,2.9329445248380073,BLT_JACOBIAN_UPDATE,1,1,1,2.3,259.90000000000055,0,1.6472,0.5161,3.8076,-0.3302,0.075
113,BLT,0.01361160135780452,-0.01361160135780452,-0.015537862176382554,-0.0019262608185780343,97.92205603541292,100.0,97.0,103.0,0.020998370350833618,0.3258203420260187,32.39150732015639,2.3564871210851512,2.927047682564255,BLT_JACOBIAN_UPDATE,1,1,1,2.3,262.20000000000056,0,1.6472,0.5161,3.8076,-0.3302,0.075
114,BLT,0.010857410967289666,-0.010857410967289666,-0.012014082115886584,-0.0011566711485969175,98.7341288114189,100.0,97.0,103.0,0.012739516020871349,0.32345340344575585,32.32409114749189,2.347112593952463,2.9260162387762234,BLT_JACOBIAN_UPDATE,1,1,1,2.3,264.50000000000057,0,1.6472,0.5161,3.8076,-0.3302,0.075
115,BLT,0.008001923133887487,-0.008001923133887487,-0.01073176502127388,-0.002729841887386392,97.29560227317731,100.0,97.0,103.0,0.027416395421096484,0.3243617884350323,32.54579627096779,2.3567524583070014,2.9143524785676678,BLT_JACOBIAN_UPDATE,1,1,1,2.3,266.8000000000006,0,1.6472,0.5161,3.8076,-0.3302,0.075
116,BLT,0.005075158940007707,-0.005075158940007707,-0.006678878245018699,-0.0016037193050109921,98.60048095750258,100.0,97.0,103.0,0.014094046526260666,0.32494460554482724,32.38966034481507,2.353738691049821,2.9334069855236864,BLT_JACOBIAN_UPDATE,1,1,1,2.3,269.1000000000006,0,1.6472,0.5161,3.8076,-0.3302,0.075
117,BLT,0.002107860111431732,-0.002107860111431732,-0.004554735257625415,-0.002446875146193683,97.15765882544886,100.0,97.0,103.0,0.02883517821844798,0.32318538280478654,32.35648615316902,2.347285320346486,2.898632334828382,BLT_JACOBIAN_UPDATE,1,1,1,2.3,271.4000000000006,0,1.6472,0.5161,3.8076,-0.3302,0.075
118,BLT,-0.0008688286776885382,0.0008688286776885382,-0.000556061265856435,-0.0014248899435449732,98.50688176772097,100.0,97.0,103.0,0.015043774588398085,0.3254994217405454,32.52104560177997,2.3594928428771533,2.939860767661386,BLT_JACOBIAN_UPDATE,1,1,1,2.3,273.7000000000006,0,1.6472,0.5161,3.8076,-0.3302,0.075
119,BLT,-0.0038236815167942777,0.0038236815167942777,0.002425671469108541,-0.0013980100476857367,97.99201053175133,100.0,97.0,103.0,0.020284235827089006,0.324667910692642,32.68405859612696,2.361935022015687,2.935019161052991,BLT_JACOBIAN_UPDATE,1,1,1,2.3,276.0000000000006,0,1.6472,0.5161,3.8076,-0.3302,0.075
